,position,driver_number,date,session_key,meeting_key
434,4,22,2023-07-28T15:11:17.266000+00:00,9135,1216
435,11,24,2023-07-28T15:11:17.266000+00:00,9135,1216
436,6,27,2023-07-28T15:11:17.266000+00:00,9135,1216
437,8,44,2023-07-28T15:11:17.266000+00:00,9135,1216
438,13,55,2023-07-28T15:11:17.266000+00:00,9135,1216
439,9,63,2023-07-28T15:11:17.266000+00:00,9135,1216
440,10,77,2023-07-28T15:11:17.266000+00:00,9135,1216
441,6,3,2023-07-28T15:11:18.938000+00:00,9135,1216
442,16,11,2023-07-28T15:11:18.938000+00:00,9135,1216
443,8,14,2023-07-28T15:11:18.938000+00:00,9135,1216
444,15,16,2023-07-28T15:11:18.938000+00:00,9135,1216
445,13,18,2023-07-28T15:11:18.938000+00:00,9135,1216
446,12,24,2023-07-28T15:11:18.938000+00:00,9135,1216
447,7,27,2023-07-28T15:11:18.938000+00:00,9135,1216
448,9,44,2023-07-28T15:11:18.938000+00:00,9135,1216
449,14,55,2023-07-28T15:11:18.938000+00:00,9135,1216
450,10,63,2023-07-28T15:11:18.938000+00:00,9135,1216
451,11,77,2023-07-28T15:11:18.938000+00:00,9135,1216
452,18,2,2023-07-28T15:11:20.047000+00:00,9135,1216
453,14,10,2023-07-28T15:11:20.047000+00:00,9135,1216
454,17,11,2023-07-28T15:11:20.047000+00:00,9135,1216
455,16,16,2023-07-28T15:11:20.047000+00:00,9135,1216
456,15,55,2023-07-28T15:11:20.047000+00:00,9135,1216
457,19,2,2023-07-28T15:11:22.063000+00:00,9135,1216
458,18,11,2023-07-28T15:11:22.063000+00:00,9135,1216
459,17,16,2023-07-28T15:11:22.063000+00:00,9135,1216
460,15,31,2023-07-28T15:11:22.063000+00:00,9135,1216
461,16,55,2023-07-28T15:11:22.063000+00:00,9135,1216
462,7,3,2023-07-28T15:11:32.844000+00:00,9135,1216
463,15,10,2023-07-28T15:11:32.844000+00:00,9135,1216
464,3,11,2023-07-28T15:11:32.844000+00:00,9135,1216
465,9,14,2023-07-28T15:11:32.844000+00:00,9135,1216
466,18,16,2023-07-28T15:11:32.844000+00:00,9135,1216
467,14,18,2023-07-28T15:11:32.844000+00:00,9135,1216
468,6,20,2023-07-28T15:11:32.844000+00:00,9135,1216
469,5,22,2023-07-28T15:11:32.844000+00:00,9135,1216
470,4,23,2023-07-28T15:11:32.844000+00:00,9135,1216
471,13,24,2023-07-28T15:11:32.844000+00:00,9135,1216
472,8,27,2023-07-28T15:11:32.844000+00:00,9135,1216
473,16,31,2023-07-28T15:11:32.844000+00:00,9135,1216
474,10,44,2023-07-28T15:11:32.844000+00:00,9135,1216
475,17,55,2023-07-28T15:11:32.844000+00:00,9135,1216
476,11,63,2023-07-28T15:11:32.844000+00:00,9135,1216
477,12,77,2023-07-28T15:11:32.844000+00:00,9135,1216
478,8,3,2023-07-28T15:11:41.500000+00:00,9135,1216
479,16,10,2023-07-28T15:11:41.500000+00:00,9135,1216
480,4,11,2023-07-28T15:11:41.500000+00:00,9135,1216
481,10,14,2023-07-28T15:11:41.500000+00:00,9135,1216
482,3,16,2023-07-28T15:11:41.500000+00:00,9135,1216
483,15,18,2023-07-28T15:11:41.500000+00:00,9135,1216
484,7,20,2023-07-28T15:11:41.500000+00:00,9135,1216
485,6,22,2023-07-28T15:11:41.500000+00:00,9135,1216
486,5,23,2023-07-28T15:11:41.500000+00:00,9135,1216
487,14,24,2023-07-28T15:11:41.500000+00:00,9135,1216
488,9,27,2023-07-28T15:11:41.500000+00:00,9135,1216
489,17,31,2023-07-28T15:11:41.500000+00:00,9135,1216
490,11,44,2023-07-28T15:11:41.500000+00:00,9135,1216
491,18,55,2023-07-28T15:11:41.500000+00:00,9135,1216
492,12,63,2023-07-28T15:11:41.500000+00:00,9135,1216
493,13,77,2023-07-28T15:11:41.500000+00:00,9135,1216
494,9,3,2023-07-28T15:11:44.828000+00:00,9135,1216
495,3,4,2023-07-28T15:11:44.828000+00:00,9135,1216
496,17,10,2023-07-28T15:11:44.828000+00:00,9135,1216
497,5,11,2023-07-28T15:11:44.828000+00:00,9135,1216
498,11,14,2023-07-28T15:11:44.828000+00:00,9135,1216
499,4,16,2023-07-28T15:11:44.828000+00:00,9135,1216
500,16,18,2023-07-28T15:11:44.828000+00:00,9135,1216
501,8,20,2023-07-28T15:11:44.828000+00:00,9135,1216
502,7,22,2023-07-28T15:11:44.828000+00:00,9135,1216
503,6,23,2023-07-28T15:11:44.828000+00:00,9135,1216
504,15,24,2023-07-28T15:11:44.828000+00:00,9135,1216
505,10,27,2023-07-28T15:11:44.828000+00:00,9135,1216
506,18,31,2023-07-28T15:11:44.828000+00:00,9135,1216
507,12,44,2023-07-28T15:11:44.828000+00:00,9135,1216
508,1,55,2023-07-28T15:11:44.828000+00:00,9135,1216
509,13,63,2023-07-28T15:11:44.828000+00:00,9135,1216
510,14,77,2023-07-28T15:11:44.828000+00:00,9135,1216
511,2,81,2023-07-28T15:11:44.828000+00:00,9135,1216
512,19,1,2023-07-28T15:11:48.141000+00:00,9135,1216
513,20,2,2023-07-28T15:11:48.141000+00:00,9135,1216
514,10,3,2023-07-28T15:12:09.468000+00:00,9135,1216
515,4,4,2023-07-28T15:12:09.468000+00:00,9135,1216
516,6,11,2023-07-28T15:12:09.468000+00:00,9135,1216
517,12,14,2023-07-28T15:12:09.468000+00:00,9135,1216
518,5,16,2023-07-28T15:12:09.468000+00:00,9135,1216
519,9,20,2023-07-28T15:12:09.468000+00:00,9135,1216
520,8,22,2023-07-28T15:12:09.468000+00:00,9135,1216
521,7,23,2023-07-28T15:12:09.468000+00:00,9135,1216
522,11,27,2023-07-28T15:12:09.468000+00:00,9135,1216
523,13,44,2023-07-28T15:12:09.468000+00:00,9135,1216
524,2,55,2023-07-28T15:12:09.468000+00:00,9135,1216
525,1,63,2023-07-28T15:12:09.468000+00:00,9135,1216
526,3,81,2023-07-28T15:12:09.468000+00:00,9135,1216
527,11,3,2023-07-28T15:12:17.984000+00:00,9135,1216
528,5,4,2023-07-28T15:12:17.984000+00:00,9135,1216
529,7,11,2023-07-28T15:12:17.984000+00:00,9135,1216
530,13,14,2023-07-28T15:12:17.984000+00:00,9135,1216
531,6,16,2023-07-28T15:12:17.984000+00:00,9135,1216
532,10,20,2023-07-28T15:12:17.984000+00:00,9135,1216
533,9,22,2023-07-28T15:12:17.984000+00:00,9135,1216
534,8,23,2023-07-28T15:12:17.984000+00:00,9135,1216
535,12,27,2023-07-28T15:12:17.984000+00:00,9135,1216
536,1,44,2023-07-28T15:12:17.984000+00:00,9135,1216
537,3,55,2023-07-28T15:12:17.984000+00:00,9135,1216
538,2,63,2023-07-28T15:12:17.984000+00:00,9135,1216
539,4,81,2023-07-28T15:12:17.984000+00:00,9135,1216
540,12,3,2023-07-28T15:12:28.437000+00:00,9135,1216
541,6,4,2023-07-28T15:12:28.437000+00:00,9135,1216
542,8,11,2023-07-28T15:12:28.437000+00:00,9135,1216
543,14,14,2023-07-28T15:12:28.437000+00:00,9135,1216
544,7,16,2023-07-28T15:12:28.437000+00:00,9135,1216
545,11,20,2023-07-28T15:12:28.437000+00:00,9135,1216
546,10,22,2023-07-28T15:12:28.437000+00:00,9135,1216
547,9,23,2023-07-28T15:12:28.437000+00:00,9135,1216
548,13,27,2023-07-28T15:12:28.437000+00:00,9135,1216
549,4,55,2023-07-28T15:12:28.437000+00:00,9135,1216
550,3,77,2023-07-28T15:12:28.437000+00:00,9135,1216
551,5,81,2023-07-28T15:12:28.437000+00:00,9135,1216
552,7,4,2023-07-28T15:12:34.858000+00:00,9135,1216
553,9,11,2023-07-28T15:12:34.858000+00:00,9135,1216
554,8,16,2023-07-28T15:12:34.858000+00:00,9135,1216
555,1,23,2023-07-28T15:12:34.858000+00:00,9135,1216
556,2,44,2023-07-28T15:12:34.858000+00:00,9135,1216
557,5,55,2023-07-28T15:12:34.858000+00:00,9135,1216
558,3,63,2023-07-28T15:12:34.858000+00:00,9135,1216
559,4,77,2023-07-28T15:12:34.858000+00:00,9135,1216
560,6,81,2023-07-28T15:12:34.858000+00:00,9135,1216
561,1,4,2023-07-28T15:12:45.952000+00:00,9135,1216
562,2,23,2023-07-28T15:12:45.952000+00:00,9135,1216
563,3,44,2023-07-28T15:12:45.952000+00:00,9135,1216
564,6,55,2023-07-28T15:12:45.952000+00:00,9135,1216
565,4,63,2023-07-28T15:12:45.952000+00:00,9135,1216
566,5,77,2023-07-28T15:12:45.952000+00:00,9135,1216
567,7,81,2023-07-28T15:12:45.952000+00:00,9135,1216
568,13,3,2023-07-28T15:12:58.858000+00:00,9135,1216
569,10,11,2023-07-28T15:12:58.858000+00:00,9135,1216
570,3,14,2023-07-28T15:12:58.858000+00:00,9135,1216
571,9,16,2023-07-28T15:12:58.858000+00:00,9135,1216
572,12,20,2023-07-28T15:12:58.858000+00:00,9135,1216
573,11,22,2023-07-28T15:12:58.858000+00:00,9135,1216
574,14,27,2023-07-28T15:12:58.858000+00:00,9135,1216
575,4,44,2023-07-28T15:12:58.858000+00:00,9135,1216
576,7,55,2023-07-28T15:12:58.858000+00:00,9135,1216
577,5,63,2023-07-28T15:12:58.858000+00:00,9135,1216
578,6,77,2023-07-28T15:12:58.858000+00:00,9135,1216
579,8,81,2023-07-28T15:12:58.858000+00:00,9135,1216
580,2,4,2023-07-28T15:13:08.655000+00:00,9135,1216
581,4,14,2023-07-28T15:13:08.655000+00:00,9135,1216
582,3,23,2023-07-28T15:13:08.655000+00:00,9135,1216
583,5,44,2023-07-28T15:13:08.655000+00:00,9135,1216
584,8,55,2023-07-28T15:13:08.655000+00:00,9135,1216
585,6,63,2023-07-28T15:13:08.655000+00:00,9135,1216
586,7,77,2023-07-28T15:13:08.655000+00:00,9135,1216
587,1,81,2023-07-28T15:13:08.655000+00:00,9135,1216
588,14,3,2023-07-28T15:13:18.045000+00:00,9135,1216
589,11,11,2023-07-28T15:13:18.045000+00:00,9135,1216
590,10,16,2023-07-28T15:13:18.045000+00:00,9135,1216
591,8,18,2023-07-28T15:13:18.045000+00:00,9135,1216
592,13,20,2023-07-28T15:13:18.045000+00:00,9135,1216
593,12,22,2023-07-28T15:13:18.045000+00:00,9135,1216
594,16,24,2023-07-28T15:13:18.045000+00:00,9135,1216
595,15,27,2023-07-28T15:13:18.045000+00:00,9135,1216
596,9,55,2023-07-28T15:13:18.045000+00:00,9135,1216
597,15,3,2023-07-28T15:13:25.264000+00:00,9135,1216
598,12,11,2023-07-28T15:13:25.264000+00:00,9135,1216
599,11,16,2023-07-28T15:13:25.264000+00:00,9135,1216
600,9,18,2023-07-28T15:13:25.264000+00:00,9135,1216
601,14,20,2023-07-28T15:13:25.264000+00:00,9135,1216
602,13,22,2023-07-28T15:13:25.264000+00:00,9135,1216
603,8,24,2023-07-28T15:13:25.264000+00:00,9135,1216
604,16,27,2023-07-28T15:13:25.264000+00:00,9135,1216
605,10,55,2023-07-28T15:13:25.264000+00:00,9135,1216
606,13,11,2023-07-28T15:13:32.717000+00:00,9135,1216
607,5,14,2023-07-28T15:13:32.717000+00:00,9135,1216
608,12,16,2023-07-28T15:13:32.717000+00:00,9135,1216
609,10,18,2023-07-28T15:13:32.717000+00:00,9135,1216
610,4,20,2023-07-28T15:13:32.717000+00:00,9135,1216
611,14,22,2023-07-28T15:13:32.717000+00:00,9135,1216
612,9,24,2023-07-28T15:13:32.717000+00:00,9135,1216
613,6,44,2023-07-28T15:13:32.717000+00:00,9135,1216
614,11,55,2023-07-28T15:13:32.717000+00:00,9135,1216
615,7,63,2023-07-28T15:13:32.717000+00:00,9135,1216
616,8,77,2023-07-28T15:13:32.717000+00:00,9135,1216
617,16,3,2023-07-28T15:13:40.701000+00:00,9135,1216
618,14,11,2023-07-28T15:13:40.701000+00:00,9135,1216
619,6,14,2023-07-28T15:13:40.701000+00:00,9135,1216
620,13,16,2023-07-28T15:13:40.701000+00:00,9135,1216
621,11,18,2023-07-28T15:13:40.701000+00:00,9135,1216
622,15,22,2023-07-28T15:13:40.701000+00:00,9135,1216
623,10,24,2023-07-28T15:13:40.701000+00:00,9135,1216
624,5,27,2023-07-28T15:13:40.701000+00:00,9135,1216
625,7,44,2023-07-28T15:13:40.701000+00:00,9135,1216
626,12,55,2023-07-28T15:13:40.701000+00:00,9135,1216
627,8,63,2023-07-28T15:13:40.701000+00:00,9135,1216
628,9,77,2023-07-28T15:13:40.701000+00:00,9135,1216
629,15,11,2023-07-28T15:13:49.170000+00:00,9135,1216
630,7,14,2023-07-28T15:13:49.170000+00:00,9135,1216
631,14,16,2023-07-28T15:13:49.170000+00:00,9135,1216
632,12,18,2023-07-28T15:13:49.170000+00:00,9135,1216
633,5,20,2023-07-28T15:13:49.170000+00:00,9135,1216
634,4,22,2023-07-28T15:13:49.170000+00:00,9135,1216
635,11,24,2023-07-28T15:13:49.170000+00:00,9135,1216
636,6,27,2023-07-28T15:13:49.170000+00:00,9135,1216
637,8,44,2023-07-28T15:13:49.170000+00:00,9135,1216
638,13,55,2023-07-28T15:13:49.170000+00:00,9135,1216
639,9,63,2023-07-28T15:13:49.170000+00:00,9135,1216
640,10,77,2023-07-28T15:13:49.170000+00:00,9135,1216
641,6,3,2023-07-28T15:13:55.576000+00:00,9135,1216
642,16,11,2023-07-28T15:13:55.576000+00:00,9135,1216
643,8,14,2023-07-28T15:13:55.576000+00:00,9135,1216
644,15,16,2023-07-28T15:13:55.576000+00:00,9135,1216
645,13,18,2023-07-28T15:13:55.576000+00:00,9135,1216
646,12,24,2023-07-28T15:13:55.576000+00:00,9135,1216
647,7,27,2023-07-28T15:13:55.576000+00:00,9135,1216
648,9,44,2023-07-28T15:13:55.576000+00:00,9135,1216
649,14,55,2023-07-28T15:13:55.576000+00:00,9135,1216
650,10,63,2023-07-28T15:13:55.576000+00:00,9135,1216
651,11,77,2023-07-28T15:13:55.576000+00:00,9135,1216
652,14,10,2023-07-28T15:14:01.607000+00:00,9135,1216
653,17,11,2023-07-28T15:14:01.607000+00:00,9135,1216
654,16,16,2023-07-28T15:14:01.607000+00:00,9135,1216
655,15,55,2023-07-28T15:14:01.607000+00:00,9135,1216
656,18,11,2023-07-28T15:14:06.794000+00:00,9135,1216
657,17,16,2023-07-28T15:14:06.794000+00:00,9135,1216
658,15,31,2023-07-28T15:14:06.794000+00:00,9135,1216
659,16,55,2023-07-28T15:14:06.794000+00:00,9135,1216
660,7,3,2023-07-28T15:14:11.872000+00:00,9135,1216
661,3,4,2023-07-28T15:14:11.872000+00:00,9135,1216
662,9,14,2023-07-28T15:14:11.872000+00:00,9135,1216
663,6,20,2023-07-28T15:14:11.872000+00:00,9135,1216
664,5,22,2023-07-28T15:14:11.872000+00:00,9135,1216
665,4,23,2023-07-28T15:14:11.872000+00:00,9135,1216
666,8,27,2023-07-28T15:14:11.872000+00:00,9135,1216
667,10,44,2023-07-28T15:14:11.872000+00:00,9135,1216
668,1,63,2023-07-28T15:14:11.872000+00:00,9135,1216
669,2,81,2023-07-28T15:14:11.872000+00:00,9135,1216
670,8,3,2023-07-28T15:14:14.247000+00:00,9135,1216
671,15,10,2023-07-28T15:14:14.247000+00:00,9135,1216
672,10,14,2023-07-28T15:14:14.247000+00:00,9135,1216
673,4,16,2023-07-28T15:14:14.247000+00:00,9135,1216
674,14,18,2023-07-28T15:14:14.247000+00:00,9135,1216
675,7,20,2023-07-28T15:14:14.247000+00:00,9135,1216
676,6,22,2023-07-28T15:14:14.247000+00:00,9135,1216
677,5,23,2023-07-28T15:14:14.247000+00:00,9135,1216
678,13,24,2023-07-28T15:14:14.247000+00:00,9135,1216
679,9,27,2023-07-28T15:14:14.247000+00:00,9135,1216
680,16,31,2023-07-28T15:14:14.247000+00:00,9135,1216
681,11,44,2023-07-28T15:14:14.247000+00:00,9135,1216
682,17,55,2023-07-28T15:14:14.247000+00:00,9135,1216
683,12,77,2023-07-28T15:14:14.247000+00:00,9135,1216
684,9,3,2023-07-28T15:14:20.357000+00:00,9135,1216
685,4,4,2023-07-28T15:14:20.357000+00:00,9135,1216
686,11,14,2023-07-28T15:14:20.357000+00:00,9135,1216
687,5,16,2023-07-28T15:14:20.357000+00:00,9135,1216
688,8,20,2023-07-28T15:14:20.357000+00:00,9135,1216
689,7,22,2023-07-28T15:14:20.357000+00:00,9135,1216
690,6,23,2023-07-28T15:14:20.357000+00:00,9135,1216
691,10,27,2023-07-28T15:14:20.357000+00:00,9135,1216
692,1,44,2023-07-28T15:14:20.357000+00:00,9135,1216
693,2,63,2023-07-28T15:14:20.357000+00:00,9135,1216
694,3,81,2023-07-28T15:14:20.357000+00:00,9135,1216
695,10,3,2023-07-28T15:14:24.263000+00:00,9135,1216
696,5,4,2023-07-28T15:14:24.263000+00:00,9135,1216
697,16,10,2023-07-28T15:14:24.263000+00:00,9135,1216
698,12,14,2023-07-28T15:14:24.263000+00:00,9135,1216
699,6,16,2023-07-28T15:14:24.263000+00:00,9135,1216
700,15,18,2023-07-28T15:14:24.263000+00:00,9135,1216
701,9,20,2023-07-28T15:14:24.263000+00:00,9135,1216
702,8,22,2023-07-28T15:14:24.263000+00:00,9135,1216
703,7,23,2023-07-28T15:14:24.263000+00:00,9135,1216
704,14,24,2023-07-28T15:14:24.263000+00:00,9135,1216
705,11,27,2023-07-28T15:14:24.263000+00:00,9135,1216
706,17,31,2023-07-28T15:14:24.263000+00:00,9135,1216
707,3,55,2023-07-28T15:14:24.263000+00:00,9135,1216
708,13,77,2023-07-28T15:14:24.263000+00:00,9135,1216
709,4,81,2023-07-28T15:14:24.263000+00:00,9135,1216
710,11,3,2023-07-28T15:14:28.435000+00:00,9135,1216
711,17,10,2023-07-28T15:14:28.435000+00:00,9135,1216
712,7,11,2023-07-28T15:14:28.435000+00:00,9135,1216
713,13,14,2023-07-28T15:14:28.435000+00:00,9135,1216
714,16,18,2023-07-28T15:14:28.435000+00:00,9135,1216
715,10,20,2023-07-28T15:14:28.435000+00:00,9135,1216
716,9,22,2023-07-28T15:14:28.435000+00:00,9135,1216
717,8,23,2023-07-28T15:14:28.435000+00:00,9135,1216
718,15,24,2023-07-28T15:14:28.435000+00:00,9135,1216
719,12,27,2023-07-28T15:14:28.435000+00:00,9135,1216
720,18,31,2023-07-28T15:14:28.435000+00:00,9135,1216
721,14,77,2023-07-28T15:14:28.435000+00:00,9135,1216
722,12,3,2023-07-28T15:14:32.497000+00:00,9135,1216
723,6,4,2023-07-28T15:14:32.497000+00:00,9135,1216
724,8,11,2023-07-28T15:14:32.497000+00:00,9135,1216
725,14,14,2023-07-28T15:14:32.497000+00:00,9135,1216
726,7,16,2023-07-28T15:14:32.497000+00:00,9135,1216
727,11,20,2023-07-28T15:14:32.497000+00:00,9135,1216
728,10,22,2023-07-28T15:14:32.497000+00:00,9135,1216
729,9,23,2023-07-28T15:14:32.497000+00:00,9135,1216
730,13,27,2023-07-28T15:14:32.497000+00:00,9135,1216
731,4,55,2023-07-28T15:14:32.497000+00:00,9135,1216
732,3,77,2023-07-28T15:14:32.497000+00:00,9135,1216
733,5,81,2023-07-28T15:14:32.497000+00:00,9135,1216
734,7,4,2023-07-28T15:14:37.934000+00:00,9135,1216
735,9,11,2023-07-28T15:14:37.934000+00:00,9135,1216
736,8,16,2023-07-28T15:14:37.934000+00:00,9135,1216
737,3,23,2023-07-28T15:14:37.934000+00:00,9135,1216
738,5,55,2023-07-28T15:14:37.934000+00:00,9135,1216
739,4,77,2023-07-28T15:14:37.934000+00:00,9135,1216
740,6,81,2023-07-28T15:14:37.934000+00:00,9135,1216
741,1,4,2023-07-28T15:14:47.887000+00:00,9135,1216
742,4,23,2023-07-28T15:14:47.887000+00:00,9135,1216
743,2,44,2023-07-28T15:14:47.887000+00:00,9135,1216
744,6,55,2023-07-28T15:14:47.887000+00:00,9135,1216
745,3,63,2023-07-28T15:14:47.887000+00:00,9135,1216
746,5,77,2023-07-28T15:14:47.887000+00:00,9135,1216
747,7,81,2023-07-28T15:14:47.887000+00:00,9135,1216
748,13,3,2023-07-28T15:15:01.575000+00:00,9135,1216
749,10,11,2023-07-28T15:15:01.575000+00:00,9135,1216
750,4,14,2023-07-28T15:15:01.575000+00:00,9135,1216
751,9,16,2023-07-28T15:15:01.575000+00:00,9135,1216
752,12,20,2023-07-28T15:15:01.575000+00:00,9135,1216
753,11,22,2023-07-28T15:15:01.575000+00:00,9135,1216
754,5,23,2023-07-28T15:15:01.575000+00:00,9135,1216
755,14,27,2023-07-28T15:15:01.575000+00:00,9135,1216
756,7,55,2023-07-28T15:15:01.575000+00:00,9135,1216
757,6,77,2023-07-28T15:15:01.575000+00:00,9135,1216
758,8,81,2023-07-28T15:15:01.575000+00:00,9135,1216
759,6,23,2023-07-28T15:15:11.450000+00:00,9135,1216
760,8,55,2023-07-28T15:15:11.450000+00:00,9135,1216
761,7,77,2023-07-28T15:15:11.450000+00:00,9135,1216
762,5,81,2023-07-28T15:15:11.450000+00:00,9135,1216
763,14,3,2023-07-28T15:15:21.652000+00:00,9135,1216
764,11,11,2023-07-28T15:15:21.652000+00:00,9135,1216
765,10,16,2023-07-28T15:15:21.652000+00:00,9135,1216
766,7,18,2023-07-28T15:15:21.652000+00:00,9135,1216
767,13,20,2023-07-28T15:15:21.652000+00:00,9135,1216
768,12,22,2023-07-28T15:15:21.652000+00:00,9135,1216
769,16,24,2023-07-28T15:15:21.652000+00:00,9135,1216
770,15,27,2023-07-28T15:15:21.652000+00:00,9135,1216
771,9,55,2023-07-28T15:15:21.652000+00:00,9135,1216
772,8,77,2023-07-28T15:15:21.652000+00:00,9135,1216
773,15,3,2023-07-28T15:15:30.559000+00:00,9135,1216
774,12,11,2023-07-28T15:15:30.559000+00:00,9135,1216
775,11,16,2023-07-28T15:15:30.559000+00:00,9135,1216
776,14,20,2023-07-28T15:15:30.559000+00:00,9135,1216
777,13,22,2023-07-28T15:15:30.559000+00:00,9135,1216
778,9,24,2023-07-28T15:15:30.559000+00:00,9135,1216
779,16,27,2023-07-28T15:15:30.559000+00:00,9135,1216
780,10,55,2023-07-28T15:15:30.559000+00:00,9135,1216
781,13,11,2023-07-28T15:15:36.637000+00:00,9135,1216
782,12,16,2023-07-28T15:15:36.637000+00:00,9135,1216
783,8,20,2023-07-28T15:15:36.637000+00:00,9135,1216
784,14,22,2023-07-28T15:15:36.637000+00:00,9135,1216
785,10,24,2023-07-28T15:15:36.637000+00:00,9135,1216
786,11,55,2023-07-28T15:15:36.637000+00:00,9135,1216
787,9,77,2023-07-28T15:15:36.637000+00:00,9135,1216
788,16,3,2023-07-28T15:15:44.621000+00:00,9135,1216
789,14,11,2023-07-28T15:15:44.621000+00:00,9135,1216
790,13,16,2023-07-28T15:15:44.621000+00:00,9135,1216
791,15,22,2023-07-28T15:15:44.621000+00:00,9135,1216
792,11,24,2023-07-28T15:15:44.621000+00:00,9135,1216
793,9,27,2023-07-28T15:15:44.621000+00:00,9135,1216
794,12,55,2023-07-28T15:15:44.621000+00:00,9135,1216
795,10,77,2023-07-28T15:15:44.621000+00:00,9135,1216
796,15,11,2023-07-28T15:15:53.761000+00:00,9135,1216
797,14,16,2023-07-28T15:15:53.761000+00:00,9135,1216
798,11,22,2023-07-28T15:15:53.761000+00:00,9135,1216
799,12,24,2023-07-28T15:15:53.761000+00:00,9135,1216
800,13,55,2023-07-28T15:15:53.761000+00:00,9135,1216
801,11,3,2023-07-28T15:15:59.902000+00:00,9135,1216
802,16,11,2023-07-28T15:15:59.902000+00:00,9135,1216
803,15,16,2023-07-28T15:15:59.902000+00:00,9135,1216
804,12,22,2023-07-28T15:15:59.902000+00:00,9135,1216
805,13,24,2023-07-28T15:15:59.902000+00:00,9135,1216
806,14,55,2023-07-28T15:15:59.902000+00:00,9135,1216
807,10,3,2023-07-28T15:16:05.902000+00:00,9135,1216
808,15,11,2023-07-28T15:16:05.902000+00:00,9135,1216
809,14,16,2023-07-28T15:16:05.902000+00:00,9135,1216
810,16,20,2023-07-28T15:16:05.902000+00:00,9135,1216
811,11,22,2023-07-28T15:16:05.902000+00:00,9135,1216
812,12,24,2023-07-28T15:16:05.902000+00:00,9135,1216
813,8,27,2023-07-28T15:16:05.902000+00:00,9135,1216
814,13,55,2023-07-28T15:16:05.902000+00:00,9135,1216
815,9,77,2023-07-28T15:16:05.902000+00:00,9135,1216
816,13,10,2023-07-28T15:16:08.152000+00:00,9135,1216
817,16,11,2023-07-28T15:16:08.152000+00:00,9135,1216
818,15,16,2023-07-28T15:16:08.152000+00:00,9135,1216
819,17,20,2023-07-28T15:16:08.152000+00:00,9135,1216
820,14,55,2023-07-28T15:16:08.152000+00:00,9135,1216
821,11,3,2023-07-28T15:16:10.417000+00:00,9135,1216
822,14,10,2023-07-28T15:16:10.417000+00:00,9135,1216
823,17,11,2023-07-28T15:16:10.417000+00:00,9135,1216
824,16,16,2023-07-28T15:16:10.417000+00:00,9135,1216
825,8,18,2023-07-28T15:16:10.417000+00:00,9135,1216
826,18,20,2023-07-28T15:16:10.417000+00:00,9135,1216
827,12,22,2023-07-28T15:16:10.417000+00:00,9135,1216
828,13,24,2023-07-28T15:16:10.417000+00:00,9135,1216
829,9,27,2023-07-28T15:16:10.417000+00:00,9135,1216
830,7,31,2023-07-28T15:16:10.417000+00:00,9135,1216
831,15,55,2023-07-28T15:16:10.417000+00:00,9135,1216
832,10,77,2023-07-28T15:16:10.417000+00:00,9135,1216
833,2,4,2023-07-28T15:16:13.386000+00:00,9135,1216
834,3,44,2023-07-28T15:16:13.386000+00:00,9135,1216
835,1,63,2023-07-28T15:16:13.386000+00:00,9135,1216
836,15,10,2023-07-28T15:16:20.089000+00:00,9135,1216
837,14,16,2023-07-28T15:16:20.089000+00:00,9135,1216
838,16,55,2023-07-28T15:16:20.089000+00:00,9135,1216
839,3,4,2023-07-28T15:16:21.979000+00:00,9135,1216
840,2,44,2023-07-28T15:16:21.979000+00:00,9135,1216
841,12,3,2023-07-28T15:16:27.714000+00:00,9135,1216
842,16,10,2023-07-28T15:16:27.714000+00:00,9135,1216
843,15,16,2023-07-28T15:16:27.714000+00:00,9135,1216
844,9,18,2023-07-28T15:16:27.714000+00:00,9135,1216
845,13,22,2023-07-28T15:16:27.714000+00:00,9135,1216
846,14,24,2023-07-28T15:16:27.714000+00:00,9135,1216
847,10,27,2023-07-28T15:16:27.714000+00:00,9135,1216
848,8,31,2023-07-28T15:16:27.714000+00:00,9135,1216
849,7,55,2023-07-28T15:16:27.714000+00:00,9135,1216
850,11,77,2023-07-28T15:16:27.714000+00:00,9135,1216
851,13,3,2023-07-28T15:16:30.495000+00:00,9135,1216
852,17,10,2023-07-28T15:16:30.495000+00:00,9135,1216
853,4,11,2023-07-28T15:16:30.495000+00:00,9135,1216
854,5,14,2023-07-28T15:16:30.495000+00:00,9135,1216
855,16,16,2023-07-28T15:16:30.495000+00:00,9135,1216
856,10,18,2023-07-28T15:16:30.495000+00:00,9135,1216
857,14,22,2023-07-28T15:16:30.495000+00:00,9135,1216
858,7,23,2023-07-28T15:16:30.495000+00:00,9135,1216
859,15,24,2023-07-28T15:16:30.495000+00:00,9135,1216
860,11,27,2023-07-28T15:16:30.495000+00:00,9135,1216
